SH_ID_36,区36,地址,lng,lat
10g9dqa,d,爱辉路1018弄,121.44693084263137,31.345801750766984
10g9dq7,d,爱辉路171号,121.44940133956844,31.341577934880547
10g9dq8,d,爱辉路213号,121.45452708498291,31.33285050249327
10g9dq5,d,爱辉路27弄,121.45545977477458,31.32782860560935
10g9dq9,d,爱辉路319号,121.4534697112195,31.33490318984837
10g9dq6,d,爱辉路49号,121.45568775969812,31.32813689019246
10g9dqb,d,安达路5号,121.4957274186421,31.36365145568047
10g9dqc,d,安家路165弄,121.42695067291447,31.40972344499687
10g9e7j,d,八字桥村,121.4679793725546,31.39040869820437
10g9dqd,d,白沙园路333弄,121.42901404682509,31.391627399455942
10g9e7k,d,白杨村,121.39623675335162,31.342310965297514
10g9e7l,d,宝城二村,121.48933170884388,31.408793369816095
10g9dqe,d,宝荻路516号,121.39665455041563,31.361179934774487
10g9dqf,d,宝东路888弄,121.49871584380915,31.399911270426873
10g9e7s,d,宝钢八村,121.47907819956133,31.407820518300156
10g9e7n,d,宝钢二村,121.48434589541108,31.404113354019707
10g9e7t,d,宝钢九村,121.4758441345803,31.406639981650954
10g9e7q,d,宝钢六村,121.48060245718962,31.404147504377825
10g9e7r,d,宝钢七村,121.48276598038291,31.409240935880824
10g9e7o,d,宝钢三村,121.4811319569311,31.40303466058437
10g9e7u,d,宝钢十村,121.47862052579538,31.40235966090336
10g9e7p,d,宝钢四村,121.48646965360727,31.406806524327425
10g9e7m,d,宝钢一村,121.48719501624075,31.40500831371779
10g9dqg,d,宝菊路133弄,121.36525513751386,31.34265233991179
10g9dqh,d,宝菊路655号,121.36252926423826,31.353683939502297
10g9e7y,d,宝林六村,121.4989682054765,31.402397848301003
10g9dqi,d,宝林路277号,121.48660975548296,31.401352887474765
10g9e7z,d,宝林七村,121.49525019512463,31.405456776612095
10g9e7w,d,宝林三村,121.49356159712877,31.402009402248105
10g9e7x,d,宝林五村,121.49148796364639,31.405671879017408
10g9e7v,d,宝林一村,121.48335811524133,31.400514822935715
10g9e83,d,宝山八村,121.4945999065805,31.395788482268156
10g9e81,d,宝山二村,121.50027073289333,31.39367821905661
10g9e84,d,宝山九村,121.49666655274488,31.399982277724675
10g9e82,d,宝山三村,121.49712357440431,31.39342496994633
10g9e80,d,宝山一村,121.503026530726,31.396671156575334
10g9dql,d,宝杨路1850号,121.47605944627897,31.392228633314097
10g9dqm,d,宝杨路2000号,121.47110903841221,31.391084261574335
10g9dqn,d,宝杨路2050号,121.46286526217206,31.385602485994358
10g9dqo,d,宝杨路2121号,121.45535975300585,31.383813595294196
10g9dqj,d,宝杨路258号,121.49846043047461,31.401284453520642
10g9dqp,d,宝杨路3176号,121.4398298103647,31.374742568859165
10g9dqq,d,宝杨路3211号,121.43866094798567,31.374906887728184
10g9dqr,d,宝杨路3256弄,121.43778787210846,31.372117845321675
10g9dqs,d,宝杨路3288弄,121.43751333534334,31.371121922019878
10g9dqk,d,宝杨路555弄,121.49212842279208,31.4012916321847
10g9dqt,d,保德路448弄,121.45842002625358,31.317575670118867
10g9e85,d,北金村,121.3578165004238,31.38510853552391
10g9e86,d,北宗村,121.40312627502963,31.388052746163744
10g9dqu,d,布长街25弄,121.34522499436879,31.411309323414788
10g9dqv,d,布长街52弄,121.34467175290165,31.411843563724787
10g9dqw,d,采江路9弄,121.48332573472187,31.413508198340658
10g9e87,d,蔡家弄村,121.36575664069835,31.372992100152352
10g9dro,d,场北路1079号,121.42016863740623,31.336477634400612
10g9drm,d,场北路39弄,121.43647664381228,31.33451104166719
10g9drn,d,场北路704号,121.42527271263315,31.33200779492324
10g9e88,d,场南村,121.41600834728536,31.289526740155026
10g9e89,d,场中村,121.41545967209791,31.29784080268105
10g9drp,d,场中路3658弄,121.4261878601805,31.301764085591284
10g9drr,d,陈川路1051号,121.3238036981489,31.472503170586673
10g9drq,d,陈川路555弄,121.33285976879428,31.47814985677223
10g9drs,d,陈功路666弄,121.32997073314898,31.483082932251378
10g9e8a,d,陈家行村,121.35069646798223,31.327522030152483
10g9e8b,d,陈巷村,121.47386248996266,31.376730706620112
10g9drt,d,陈行街17弄,121.34373788571595,31.47886334228721
10g9e8c,d,城西二村,121.43424079367806,31.39378889213579
10g9dru,d,城银路555弄,121.34985344815306,31.314494374609573
10g9e8d,d,川沙村,121.37129742539335,31.475089504255127
10g9drv,d,春雷路136弄,121.43361027251963,31.404975343365575
10g9drw,d,春雷路331弄,121.43588173239522,31.40931427589804
10g9drx,d,春雷路354弄,121.43328452947631,31.41158244744028
10g9dry,d,春雷路431弄,121.43649451610263,31.410098356389273
10g9e8e,d,大华二村,121.42020971536529,31.273810901995763
10g9drz,d,大华路455弄,121.41552755665238,31.27117121776987
10g9ds0,d,大华路693弄,121.41536137585985,31.274294953535325
10g9ds1,d,大华三路66号,121.41762026740719,31.276060167075485
10g9ds2,d,大华三路81号,121.41881857257023,31.275916159464906
10g9ds3,d,大康路251号,121.42723820818894,31.317386679225
10g9ds4,d,大康路700号,121.42577405314691,31.33205684012595
10g9ds5,d,大康路891弄,121.42331825446269,31.3304000989127
10g9ds6,d,大康路896弄,121.42334593280772,31.3306319962335
10g9ds8,d,丹霞山路257弄,121.36302338198755,31.361901587590257
10g9ds7,d,丹霞山路50弄,121.36225826367152,31.35907700037442
10g9dsb,d,德都路165弄,121.42662734105687,31.409173174894192
10g9dsc,d,德都路168弄,121.4250906247601,31.409237507311357
10g9dsd,d,德都路218弄,121.42308968020416,31.411335267298487
10g9ds9,d,德都路28弄,121.4253977481643,31.40330651548356
10g9dse,d,德都路399弄,121.42383170328308,31.41955678294704
10g9dsa,d,德都路88弄,121.4253516891813,31.40639883935783
10g9dsf,d,电台路599弄,121.39197041325879,31.356770506736545
10g9e8f,d,东街村,121.43770041407386,31.382306510480607
10g9e8g,d,东界泾村,121.33821309156875,31.411783549272435
10g9e8h,d,东南弄村,121.35052701912478,31.412358627613635
10g9dsg,d,东升路75号,121.49953546616432,31.374418720587283
10g9dsh,d,东太东路777号,121.37198280531277,31.389572644561323
10g9dsi,d,东太东路838号,121.37151014240216,31.388903918502127
10g9dsj,d,东太东路885号,121.36987376371698,31.388123987904976
10g9dsm,d,东太路118号,121.36556788767119,31.386357930579994
10g9dsn,d,东太路362号,121.36149504294987,31.384324333479395
10g9dsk,d,东太路44号,121.36131656118863,31.384557310434563
10g9dsl,d,东太路80弄,121.36728360318968,31.386096643753266
10g9dso,d,东西巷街79弄,121.34206078278638,31.41401766673522
10g9e8i,d,段泾村,121.39627751872546,31.4216187241468
10g9dsp,d,鄂尔多斯路67弄,121.39073133158838,31.29494252116239
10g9dsq,d,鄂尔多斯路98弄,121.39135086729773,31.295671158037432
10g9e8j,d,繁荣村,121.36145320411504,31.40811003322855
10g9dsr,d,丰皓路138弄,121.39491124376785,31.30522028369557
10g9dss,d,丰皓路658弄,121.38921110642734,31.306361430339063
10g9dst,d,丰翔路619号,121.36821132487589,31.309555004190283
10g9e8k,d,葑村村,121.37122780906905,31.316758823513645
10g9dsv,d,抚远路1211号,121.36240185084071,31.40842656355648
10g9dsw,d,抚远路1211弄,121.3625562271863,31.40830814673717
10g9dsx,d,抚远路1288弄,121.35964170838635,31.40827880259354
10g9dsy,d,抚远路2588号,121.35293080893264,31.42903436675261
10g9dsu,d,抚远路885弄,121.36567899076239,31.401603066196706
10g9dsz,d,富锦路1815弄,121.4339988387186,31.403171194202436
10g9dt0,d,富锦路2785号,121.39456381113511,31.393003439826504
10g9dt1,d,富锦路4888号,121.38147597198932,31.388758001322962
10g9dt2,d,富锦路5332号,121.36175847255635,31.382508650549607
10g9dt6,d,富联路1188号,121.40025980106567,31.372691678784918
10g9dt3,d,富联路128弄,121.41038126815235,31.35360873780395
10g9dt4,d,富联路200号,121.41278822792509,31.353979008226265
10g9dt5,d,富联路646弄,121.40739389243585,31.361116918398434
10g9dt7,d,富南路199弄,121.36603177998678,31.38975010516415
10g9dt8,d,富杨路223号,121.43696275721022,31.388325998219052
10g9e8l,d,高椿树村,121.35271596598575,31.46678678800778
10g9e8m,d,高境村,121.48720742880218,31.315483059227205
10g9e8o,d,高境二村,121.47890826193368,31.32217666844225
10g9dt9,d,高境路477弄,121.47178810662598,31.323736045255064
10g9e8n,d,高境一村,121.47834401128188,31.3191140002113
10g9dta,d,高逸路110弄,121.4888669489397,31.325865235529147
10g9dtb,d,高跃路133弄,121.47202497573019,31.318105490184806
10g9dtd,d,革新路11号,121.45520981414587,31.338906525051915
10g9dte,d,革新路37号,121.4518582592455,31.33809997582541
10g9dtc,d,革新路7号,121.45593988736915,31.33903009945032
10g9e8q,d,共富二村,121.43186702501244,31.350289432336588
10g9dtf,d,共富路154号,121.4313513556694,31.34987909105814
10g9dtg,d,共富路351弄,121.4242352847104,31.35024831505854
10g9dth,d,共富路381号,121.42415671732185,31.348783958059
10g9e8r,d,共富四村,121.42476095682007,31.34981956529367
10g9e8p,d,共富一村,121.43337008488659,31.350794971804465
10g9e8t,d,共和二村,121.46105678457755,31.32181620952501
10g9e8u,d,共和三村,121.45875825169065,31.32196912577134
10g9e8v,d,共和五村,121.46409916206173,31.324128310172323
10g9dti,d,共和新路4701弄,121.45024239305118,31.31747350093858
10g9dtj,d,共和新路4703弄,121.44879067596949,31.31894746118722
10g9dtk,d,共和新路4719弄,121.44936130303822,31.319449400080625
10g9dtl,d,共和新路5219号,121.44502770129704,31.3262560181845
10g9dtm,d,共和新路5288号,121.44154223563075,31.327184296360944
10g9dtn,d,共和新路5308弄,121.44239013919287,31.327884418562117
10g9e8s,d,共和一村,121.46419193153093,31.322537346982717
10g9dto,d,共江路721号,121.45351197213257,31.330582114448156
10g9dtp,d,共江路992号,121.4485759325443,31.328788248502466
10g9dtq,d,共康路169弄,121.44218412851593,31.323263426055526
10g9dtr,d,共康路828号,121.42949008227933,31.32058574940226
10g9e8w,d,共康五村,121.4381801374861,31.32244638789198
10g9dtt,d,顾北东路155弄,121.41197397350574,31.360908039955532
10g9dtu,d,顾北东路188弄,121.41328566378067,31.35918467235977
10g9dts,d,顾北东路39弄,121.41516176856055,31.36258620013266
10g9dtv,d,顾北东路501弄,121.40722731007477,31.358721807507763
10g9dtx,d,顾北路101号,121.39438585199396,31.353061854808015
10g9dtw,d,顾北路85号,121.39800138015913,31.354532103466347
10g9dty,d,顾陈路510号,121.37709967360837,31.331974454319383
10g9e8x,d,顾村村,121.39752237642182,31.35386488690175
10g9dtz,d,顾泾河路30弄,121.4022320562523,31.453537753671267
10g9du0,d,顾太路380号,121.39759509720136,31.348205350521592
10g9e8y,d,广福村,121.33955312095436,31.34833709956998
10g9e8z,d,归王村,121.35668605612393,31.358575669479798
10g9du2,d,国权北路290弄,121.49447264163761,31.317229314875732
10g9du3,d,国权北路351弄,121.49624847024025,31.315536189285368
10g9du1,d,国权北路61号,121.49638628509861,31.311753629948534
10g9du4,d,国权北路828弄,121.49216948032102,31.329492609163545
10g9e94,d,海滨八村,121.49991390129769,31.38261757001867
10g9e92,d,海滨三村,121.49266206088166,31.38252484038888
10g9e93,d,海滨五村,121.49677816060652,31.38283079174437
10g9e90,d,海滨新村,121.49314080088347,31.37705530980347
10g9e91,d,海江二村,121.50311002446634,31.393056970669406
10g9du5,d,海江路337号,121.49527863947289,31.398011322741006
10g9du6,d,海江路667弄,121.48928224548038,31.397732355653424
10g9du7,d,涵青路100弄,121.40258466626544,31.332899181297254
10g9e95,d,合建村,121.33636276215144,31.466644918647543
10g9dub,d,何家湾路48号,121.49579574678647,31.328439623603337
10g9duc,d,鹤林路58弄,121.40432022040883,31.446671007582268
10g9due,d,恒高路100号,121.47074892920918,31.325223704695663
10g9duf,d,恒高路127弄,121.46892567052178,31.32624968566818
10g9dug,d,恒高路128弄,121.4703905300091,31.32352607443433
10g9dud,d,恒高路83弄,121.4713207420609,31.326117162142133
10g9duh,d,红林路158弄,121.42499296100881,31.365817965146814
10g9dui,d,呼兰路201弄,121.4579862170314,31.348825627650847
10g9duj,d,呼兰路455号,121.45337092586796,31.3463483624867
10g9duk,d,呼兰路515弄,121.45008000800443,31.34678344799339
10g9dul,d,呼兰路911弄,121.43897566647821,31.34386629337065
10g9e97,d,呼玛二村,121.4467113254505,31.34067050001798
10g9dum,d,呼玛路549号,121.4494238288753,31.339734864944724
10g9dun,d,呼玛路599号,121.4412955855805,31.3390007320584
10g9e98,d,呼玛三村,121.44144678074983,31.339294975225098
10g9e99,d,呼玛四村,121.44514033326853,31.343830067952965
10g9e9a,d,呼玛五村,121.43889099497024,31.34135210399657
10g9e96,d,呼玛一村,121.45196382272086,31.341863875711127
10g9dup,d,虎林路518弄,121.45589159490022,31.340026135731254
10g9duo,d,虎林路58号,121.4594229925681,31.328221598063376
10g9duq,d,虎林路800弄,121.45379600772186,31.343600561977635
10g9dur,d,沪太路1500弄,121.42407568483931,31.278452796816207
10g9dus,d,沪太路1933号,121.41783355087733,31.29427704448729
10g9dut,d,沪太路2009号,121.414528884063,31.298283668284522
10g9duu,d,沪太路2529弄,121.44201039764725,31.26800762448806
10g9duv,d,沪太路2588弄,121.40899553480742,31.31029997637833
10g9duw,d,沪太路2999弄,121.41043243726278,31.315929445776575
10g9dux,d,沪太路3717弄,121.40081863933769,31.344046195870696
10g9duy,d,沪太路4099弄,121.40636273158287,31.332881274049118
10g9duz,d,沪太路4361号,121.39732777890556,31.34506630843148
10g9dv0,d,沪太路5355弄,121.37853419555027,31.359317044244037
10g9dv1,d,沪太路6040号,121.36591315678153,31.37264856284082
10g9dv2,d,沪太路6387号,121.35927207370135,31.38315770352328
10g9dv3,d,沪太路6397号,121.35941298969973,31.383952388188856
10g9dv4,d,沪太路6525弄,121.35906542973842,31.387790166740515
10g9dv5,d,沪太路6545弄,121.36101731033571,31.38949355286274
10g9dv6,d,沪太路7300弄,121.3319321307987,31.411680160534925
10g9dv7,d,沪太路7759号,121.33734783871813,31.4297674490879
10g9dv8,d,沪太路8188弄,121.32995463136318,31.44124000626512
10g9e9b,d,华浜新村,121.49380350207358,31.348720922083455
10g9dvh,d,华灵路1225弄,121.41944654860187,31.281595958555396
10g9dvi,d,华灵路1280弄,121.41678617131718,31.27801426603841
10g9dvj,d,华灵路1351弄,121.41503995357984,31.281284398385846
10g9dvk,d,华灵路1781弄,121.40870679339928,31.28037617559263
10g9dvl,d,华灵路1895弄,121.40249856812089,31.28248790815843
10g9dvm,d,华灵路1900弄,121.40459825222455,31.277730809573097
10g9dv9,d,华灵路198弄,121.42175080031946,31.2718531329789
10g9dva,d,华灵路201弄,121.42367242056704,31.272127779129985
10g9dvb,d,华灵路410弄,121.42272764408254,31.272921779343765
10g9dvc,d,华灵路510弄,121.4220350183657,31.273517072870796
10g9dvd,d,华灵路515号,121.42335925023403,31.273562620702748
10g9dve,d,华灵路561弄,121.42314623120436,31.27491464077612
10g9dvf,d,华灵路591弄,121.42365129074702,31.27502774054689
10g9dvg,d,华灵路680弄,121.42228079343731,31.279169807145806
10g9dvn,d,化成路366弄,121.49975903311018,31.379608745951206
10g9dvu,d,环镇北路1366弄,121.38583289393834,31.307682384629025
10g9dvo,d,环镇北路300弄,121.40853693742169,31.307935301054364
10g9dvp,d,环镇北路500弄,121.40458443765753,31.307680553200836
10g9dvq,d,环镇北路600弄,121.40245047529365,31.305199544184962
10g9dvr,d,环镇北路655弄,121.40480496935886,31.309926132865975
10g9dvs,d,环镇北路699弄,121.40215584984878,31.309434470669554
10g9dvt,d,环镇北路789号,121.4017162884693,31.30765448167419
10g9dvv,d,环镇南路858弄,121.396516957356,31.296777874559492
10g9dvw,d,吉浦路218弄,121.48947392750124,31.31143322083735
10g9dvx,d,吉浦路521号,121.49041139485146,31.313140611094056
10g9dvy,d,吉浦路615弄,121.49323381240481,31.317118204965148
10g9dvz,d,集贤路151弄,121.35561150541015,31.41717092533009
10g9dw0,d,集贤路500弄,121.34993449421232,31.420581035601824
10g9dw1,d,集贤路501弄,121.35390178841871,31.421766859225485
10g9dw2,d,集贤路600弄,121.35153345932858,31.423252847939498
10g9dw3,d,集贤路700弄,121.35043969551302,31.428309128170703
10g9dw4,d,集贤路800弄,121.3503709714911,31.423924938220818
10g9dw5,d,佳龙路309号,121.3869239543983,31.340686832907274
10g9e9c,d,江杨村,121.46672837189627,31.32098230204344
10g9dw7,d,江杨南路1505号,121.46723957791986,31.33453879213217
10g9dw8,d,江杨南路1675号,121.46678469450515,31.337355909652523
10g9dw9,d,江杨南路1706号,121.46616411457583,31.33723365374529
10g9dwa,d,江杨南路1803号,121.46601555922459,31.339907340449052
10g9dwb,d,江杨南路2058号,121.4614511617201,31.342360016354373
10g9dwc,d,江杨南路2446号,121.46112181797518,31.349856013058186
10g9dwd,d,江杨南路2546弄,121.45993547479861,31.35034484087186
10g9dwe,d,江杨南路2550弄,121.46068672147287,31.351263053324423
10g9dwf,d,江杨南路2588号,121.45995912180744,31.352731253164716
10g9dwg,d,江杨南路2618号,121.45969404537432,31.353332567755338
10g9dw6,d,江杨南路927号,121.47083809374953,31.32919441682069
10g9e9d,d,江杨新村,121.46650685248903,31.340317953434727
10g9dwh,d,教育路555弄,121.3951987780164,31.35718543105923
10g9dwi,d,界华路100弄,121.42319174992231,31.30207127045962
10g9dwj,d,金勺路1412号,121.34606022318572,31.450400770375314
10g9dwk,d,金勺路1688号,121.33913536135083,31.449166126337232
10g9dwl,d,金石路163号,121.37416135500447,31.465671480624273
10g9dwm,d,锦秋路101号,121.40382007510001,31.321605889883628
10g9dwo,d,锦秋路1188弄,121.38414811418092,31.31970591957775
10g9dwp,d,锦秋路1456弄,121.37691354390095,31.317778478440886
10g9dwq,d,锦秋路1505弄,121.37232400451542,31.319438123673027
10g9dwr,d,锦秋路2509号,121.35732478309609,31.317424351802163
10g9dwn,d,锦秋路699弄,121.39081079518004,31.325529048270404
10g9dwu,d,菊联路232弄,121.36272789871337,31.34714177849612
10g9dwv,d,菊联路233弄,121.36371385118827,31.346298082745395
10g9dws,d,菊联路68弄,121.36783382561913,31.35031099286454
10g9dwt,d,菊联路89弄,121.36773523258543,31.347824868526576
10g9dwx,d,菊泉街1280弄,121.37179067981327,31.360551980765464
10g9dwy,d,菊泉街1281弄,121.37398116376642,31.360999995457373
10g9dwz,d,菊泉街1346弄,121.36958859165568,31.363193550818266
10g9dx0,d,菊泉街1969弄,121.37180270552676,31.36390828851435
10g9dww,d,菊泉街39弄,121.37860152171058,31.351279557047935
10g9dx1,d,菊盛路851弄,121.36845230326321,31.359134320018757
10g9dx2,d,菊盛路920号,121.36865960652331,31.361697368158918
10g9dx4,d,菊太路1198弄,121.35864404899478,31.346320564641655
10g9dx5,d,菊太路1221弄,121.35676322304492,31.349393138945956
10g9dx6,d,菊太路1399弄,121.35281376519752,31.345909293987248
10g9dx7,d,菊太路1609弄,121.34825857251926,31.345835187467774
10g9dx8,d,菊太路1755弄,121.3461269380567,31.344612679114082
10g9dx3,d,菊太路999弄,121.3613282593306,31.351334942507297
10g9dxa,d,聚丰园路105弄,121.3846945261131,31.31764468050374
10g9dxb,d,聚丰园路188弄,121.38273481961679,31.314606006197874
10g9dxc,d,聚丰园路388弄,121.37856733024962,31.313349667232284
10g9dxd,d,聚丰园路500弄,121.3777948262757,31.311421309438597
10g9dx9,d,聚丰园路95弄,121.38417384438242,31.316059153506373
10g9e9e,d,聚源桥村,121.38537743478291,31.4394046851196
10g9e9f,d,康家村,121.43145556863458,31.316285270654664
10g9e9g,d,老安村,121.37344015064535,31.36575704865252
10g9dxe,d,莲花山路517弄,121.44514094503042,31.36206837786614
10g9e9h,d,联东村,121.41076366201513,31.31150967101315
10g9e9i,d,联合村,121.3233637583746,31.405902981070103
10g9dxf,d,联泰路158弄,121.42763158186064,31.34664473717788
10g9dxg,d,联泰路518弄,121.42442889175632,31.350283830217823
10g9e9j,d,联西村,121.39790905215715,31.305387719732053
10g9dxh,d,联杨路1078弄,121.35442251128441,31.345291718305337
10g9dxi,d,联杨路3606弄,121.32978278147303,31.389432660681397
10g9dxj,d,联杨路4568号,121.3233965386813,31.405767667433963
10g9dxl,d,联谊路398号,121.4308078056192,31.343218447725246
10g9dxk,d,联谊路40号,121.44523706180685,31.35254806137785
10g9dxm,d,联谊路477号,121.4285859178436,31.345160707329793
10g9dxn,d,联谊路612弄,121.42159246445824,31.338859189700482
10g9dxo,d,联谊路649弄,121.41829698416294,31.343104836030655
10g9dxp,d,联长路55号,121.46540035843714,31.337534977939104
10g9dxq,d,联长路57号,121.46546331410252,31.33728883995559
10g9dxr,d,联长路80号,121.46458548960533,31.336863795639104
10g9e9k,d,临江二村,121.48647454968206,31.410975316580533
10g9e9l,d,临江三村,121.48847625640458,31.41082205999929
10g9e9m,d,临江四村,121.49134833894858,31.411964890928516
10g9dxs,d,岭南路1118弄,121.45653282508871,31.322277577230064
10g9dxt,d,岭南路1288弄,121.45669410545257,31.32473421577268
10g9dxu,d,岭南路1289弄,121.45454511825604,31.324795488990066
10g9dxv,d,岭南路1320号,121.45555453648595,31.32559258590218
10g9dxw,d,陆翔路111弄,121.37019283121148,31.345231529200454
10g9dy0,d,陆翔路3489弄,121.33749403641964,31.400437477367724
10g9dy1,d,陆翔路3500弄,121.34003001678535,31.402262767162412
