SH_ID_36,区36,地址,lng,lat
10frb4w,d,高境路477弄,121.47211100431528,31.32377874854823
10frb4x,d,祁华路655弄,121.3722702179851,31.320087378921485
10frb4y,d,淞南四村,121.49072386721619,31.348499397627894
10frb4v,d,友谊路2858弄,121.43411501461935,31.383530198118265
10frb7y,u,丰福路599弄,121.70850900279336,31.380302124122352
10frb81,u,江南大道,121.7378059149066,31.368489115656143
10frb7z,u,酱园弄101号,121.40078893588786,31.623986388899237
10frb7x,u,潘圆公路161弄,121.77797477802474,31.34106257883822
10frb80,u,小漾村,121.66475960647082,31.547881301652634
10frb4l,9,场中路803弄,121.46974532513329,31.306680552838955
10frb4n,9,车站西路80弄,121.48333742833022,31.295783864342873
10frb4m,9,大连路975弄,121.50492718238375,31.267344691230903
10frb42,1,大吉路173弄,121.48387905105805,31.214455010542558
10frb3x,1,滇池路119号,121.48718832982092,31.23973995614641
10frb44,1,海潮路256弄,121.49668388271546,31.20713321073768
10frb40,1,黄陂南路783号,121.47753025577602,31.212232368925115
10frb3u,1,丽园路857号,121.47699173727005,31.2067336951129
10frb3z,1,丽园路871号,121.47601458066917,31.20687514089112
10frb3t,1,丽园路873号,121.4762983598691,31.206895886038467
10frb3w,1,瞿溪路1200弄34号,121.47136839681978,31.19660320739082
10frb3s,1,顺昌路560号,121.47932831627168,31.211656036769796
10frb41,1,顺昌路612弄40号,121.47910139990199,31.211348014011357
10frb46,1,西藏南路750号,121.48428660416802,31.215362163810532
10frb3v,1,徐家汇路388号,121.47396856515827,31.209010616363216
10frb3r,1,永年路149弄,121.47873000671241,31.211283901463126
10frb3y,1,制造局路567弄,121.48647665814326,31.203963707332466
10frb45,1,中华路429弄,121.49738642496449,31.217855550523872
10frb43,1,中山南路1667号,121.49517139712223,31.204806391331687
10frb74,e,北和公路1650号,121.17907323873358,31.42484026420759
10frb7a,e,曹安公路1936号,121.35909992276699,31.256052348092165
10frb78,e,丰庄路295号,121.36231169091236,31.24565314815656
10frb73,e,福海路111弄,121.25473903535777,31.36959849323279
10frb75,e,华江路157号,121.34069962797766,31.25344188007262
10frb77,e,黄家花园路88弄,121.32127902474004,31.252801586470397
10frb7d,e,嘉定工业区艾米公寓,121.19324137637058,31.4294901466643
10frb7c,e,嘉定工业区草庵村,121.21484561171343,31.450188802855653
10frb7b,e,嘉定工业区陆渡村,121.19746935359149,31.46223081272117
10frb79,e,金鼎路2388弄,121.36273967826357,31.25935228358545
10frb72,e,新源路1288弄,121.15235890462014,31.308879493168686
10frb76,e,张掖路355号,121.33475525842448,31.258909656550667
10frb7e,g,新巷村,121.30499923828172,30.846455787130648
10frb47,6,恒通路360号,121.45708301468255,31.24031588633324
10frb48,6,育婴堂路38弄,121.46711351340059,31.24965372047816
10frb4z,c,报春路862弄,121.37457837388237,31.12111458631332
10frb52,c,北翟路2900弄,121.32458041754926,31.222248708630545
10frb50,c,北青公路2055弄58支弄,121.26910602245366,31.202806215807627
10frb51,c,北沈路260弄,121.33541411668098,31.229192667214203
10frb53,c,碧江路401弄,121.40295064311981,31.011970109938485
10frb54,c,碧江路501弄,121.40008217859314,31.015106716103816
10frb55,c,碧江路502弄,121.39946510230084,31.01470955925915
10frb56,c,沧源路755弄,121.42945081770257,31.014851245929293
10frb57,c,曹行村,121.44547426229038,31.09566686956336
10frb58,c,漕宝路1467弄,121.38369921139756,31.16061838986416
10frb59,c,春申路1717弄,121.41748449070226,31.119807079441063
10frb5a,c,灯辉路1169弄,121.41774535033093,31.028472109073707
10frb5b,c,东川路2626弄,121.40339436576473,31.0098178492824
10frb5c,c,东川路2718弄,121.40037203177363,31.009162085413774
10frb5d,c,东川路800号,121.43634344940027,31.023830042164832
10frb5e,c,东川路811弄,121.43353372625239,31.01734619210692
10frb5f,c,东兰路751弄,121.39084702783421,31.153836022995744
10frb5g,c,顾戴路35弄,121.40796361271528,31.145296014963556
10frb5i,c,鹤庆路411弄,121.41524305608488,31.007155439300984
10frb5j,c,红松路528号,121.36419616156037,31.18043561792064
10frb5k,c,虹梅南路1555弄,121.42540750797039,31.116852998409033
10frb5l,c,虹梅南路1781弄,121.42833114580465,31.106988344874246
10frb5m,c,虹梅南路2555弄,121.429809634545,31.097930245100528
10frb5n,c,虹梅南路2638弄,121.44024002293082,31.095969951361965
10frb5o,c,沪光路39弄,121.42108723799018,31.07904357443481
10frb5p,c,沪闵路3131弄,121.41010580182942,31.05539128809498
10frb5q,c,华宁路1399弄,121.39056417107504,31.023703923275736
10frb5r,c,华展路168弄,121.44907746243085,31.112258233770763
10frb71,c,嘉定区,121.26512368246331,31.375521224397477
10frb5s,c,建设路39弄,121.42410632716323,30.998409455538532
10frb5t,c,剑川路150弄,121.46550250041747,31.043518978601732
10frb5u,c,江航路60弄,121.53965416825405,31.04683460011018
10frb5v,c,金汇路588弄,121.37450095948822,31.18342473338685
10frb5w,c,金平路555弄,121.41163340043389,31.018127193182682
10frb5x,c,金平路777弄,121.40948021112402,31.021751207973967
10frb5y,c,金阳路116弄,121.42356320610449,31.039389404940103
10frb5z,c,景谷中路58弄,121.41729846931773,31.022584830165815
10frb60,c,黎安路380弄,121.37405948324327,31.13151756335586
10frb61,c,龙柏二村,121.36206638066153,31.18175501496227
10frb63,c,龙柏七村,121.36272892333984,31.17396676913873
10frb62,c,龙柏四村,121.36326637364397,31.17866259010926
10frb64,c,龙吴路5413弄,121.46526769689164,31.04702367184996
10frb65,c,龙吴路5511弄,121.46659111349129,31.044409426073987
10frb66,c,龙吴路5599弄,121.46787939391714,31.039872118794264
10frb67,c,罗秀路1501号,121.41412708430836,31.127204409760527
10frb68,c,梅陇一村,121.41257221868572,31.13646399569456
10frb69,c,民建村,121.45523504431597,31.09562723383509
10frb6a,c,南江燕路229弄,121.5029935528152,31.07746146265205
10frb6b,c,平南一村,121.39613103888264,31.15413220266349
10frb6c,c,平阳路1375弄,121.38720910827783,31.134084576111153
10frb6d,c,浦连路282弄,121.5401742256247,31.055927162612658
10frb6e,c,浦涛路100弄,121.54235783717347,31.052041298695446
10frb6f,c,曲吴路175弄,121.46032967528502,31.053960348948344
10frb6g,c,上中西路925弄,121.41255114109022,31.12896078608337
10frb6h,c,尚义路229弄,121.45085679286608,31.041988610261736
10frb6i,c,莘朱路820弄,121.39890554419196,31.114502176388793
10frb6j,c,塘口村,121.48068044949584,31.088321749234726
10frb6k,c,塘湾村,121.44261431283626,31.055243674315587
10frb6l,c,万源路580弄,121.39789466346977,31.144249156362324
10frb6m,c,王泥浜村,121.31349260044925,31.22555942647569
10frb6n,c,吴河路328号,121.43117847107939,31.04307346434611
10frb6o,c,向阳路228弄,121.4376069603679,31.07594919657618
10frb6p,c,新建村,121.44414503450783,31.064126157230028
10frb5h,c,行南村,121.42771305113544,31.115853421523486
10frb6q,c,许泾村,121.43768704994186,31.080047910091434
10frb6r,c,杨家巷村,121.30215265829243,31.223990904673013
10frb6s,c,宜山路2328弄,121.38144135363123,31.167060512739205
10frb6t,c,银春路1799弄,121.39384909578968,31.024773003728377
10frb6u,c,银春路1800弄,121.39466163551101,31.027882349359405
10frb6v,c,银都路2688弄,121.40683762726577,31.098229778029964
10frb6w,c,银林路1002弄,121.37058076008194,31.017176168264516
10frb6x,c,银林路100弄,121.38875711381372,31.020866494301035
10frb6y,c,友好村,121.39165437075836,30.995166510729767
10frb6z,c,元江路4805弄,121.3730584358533,31.03924008644258
10frb70,c,闸航路2715号,121.53218042811692,31.019407509382283
10frb31,f,安盛街256号,121.52683883987146,31.144337781462898
10frald,f,百花新村,121.58572842663453,31.110768561300375
10frb25,f,板泉路1201弄,121.50549627929638,31.162551012990587
10fraq3,f,板泉路2000弄,121.53139741342001,31.16554857517288
10frat9,f,宝华路1018号,121.54447924934455,31.221488853295973
10fras3,f,北艾路1643弄,121.52452682618559,31.18026515596804
10fraqq,f,北艾路1660弄,121.52353250713382,31.181139532215074
10fratl,f,北艾路862弄,121.53746897241999,31.184065294881655
10frb1z,f,北蔡大街31弄,121.55425307438931,31.18735007961215
10frara,f,北蔡李家宅,121.55088412043276,31.161624691352078
10frayv,f,北蔡陆家宅,121.67228464313091,31.183511583512086
10frb0q,f,北蔡镇丁家队丁家宅,121.60980423975205,31.180852107952717
10frb0d,f,北蔡镇唐家宅,121.58292130223292,31.161232684281096
10frax1,f,北蔡朱家队朱家宅,121.58133008309092,31.162755165235676
10fraoy,f,北项湾,121.55533748082469,31.361696078400122
10frb0w,f,北张家浜路188弄,121.52498535990881,31.21653015722767
10fraub,f,北张家浜路58号,121.52064011573674,31.21564988721074
10frasb,f,北中路383弄,121.55939800244008,31.184739904832586
10frazt,f,北中路480弄,121.56338309066646,31.18408017596198
10frap5,f,碧云路333弄,121.577462297254,31.238032598215955
10franb,f,博华路1018弄,121.55123788064546,31.17072051622585
10fraup,f,博华路108号,121.54720865362623,31.183815404285568
10frb0r,f,博华路380弄,121.54905344729771,31.18045553537901
10fran6,f,博华路498弄,121.54957970794274,31.178479969970084
10fralj,f,博华路999弄,121.54967048122087,31.170131667674063
10frb3j,f,博山东路41弄,121.55891383432737,31.247825238697732
10fraxs,f,博山路11弄,121.55866199085224,31.24519792215004
10frb2i,f,博山路50弄,121.55581139891589,31.246035074489154
10frauq,f,博山路78弄,121.55514585113632,31.24596607630521
10frax4,f,昌里东路190弄,121.50550361631122,31.176076205305048
10frb2e,f,车站村,121.74198787231161,30.976727032794646
10fraqu,f,陈春东路88弄,121.5596338106715,31.17529463786897
10frazk,f,陈春东路99弄,121.56038096315588,31.175936802612803
10frapl,f,陈春路620弄,121.54569787553952,31.17283708748044
10frawp,f,陈行村,121.49820495936848,31.092060000111292
10frav7,f,成日村,121.81176430060363,31.06076059320564
10frb2w,f,成山路1658号,121.52889022058156,31.176768322945154
10frasl,f,成山路2388弄,121.54599877957146,31.17954721208922
10frawk,f,成山路24弄,121.4859050771636,31.167939928236702
10frasr,f,成山路601弄,121.5087249734607,31.17445349515625
10frb33,f,成山路608弄100支弄,121.50924559994826,31.17090208823086
10fraym,f,成山路608弄80支弄,121.50854108170512,31.171372913457024
10frati,f,城南路747弄,121.69320450963029,31.188566784149696
10fralm,f,池月路848弄,121.81419536380217,30.910204324055496
10frau3,f,川北公路2820号,121.61178026681793,31.20453940327249
10frayh,f,川北路2999号,121.61190943028473,31.20495109956549
10frax5,f,川新小区,121.50910199193352,31.17031631671303
10frao4,f,川杨新苑西区,121.62612645434201,31.185459351739297
10frao8,f,川银路150弄,121.68829677796666,31.19284444072655
10fraqn,f,川银路81弄,121.68601575058035,31.19279363059444
10frazq,f,川周公路4011弄,121.58758389707995,31.125297853007666
10frb3c,f,川周公路4318弄,121.58009266821522,31.121896267637883
10fraye,f,川周公路8682号,121.70936759193161,31.184611999023524
10frayg,f,创新中路399弄,121.66552131369865,31.211566449297344
10frawg,f,大团镇赵桥村柴场,121.73868972858803,30.986067776600766
10fraq5,f,德川路369弄,121.67023997447419,31.192380582869074
10frax9,f,德州二村,121.49212661982187,31.169444236838515
10frawm,f,德州四村,121.48620067768732,31.168470403565884
10frb22,f,德州五村,121.49557309378586,31.16718920463016
10frapm,f,叠桥村,121.61612459870028,31.12792279028584
10frard,f,丁香路901弄,121.55328831022422,31.227128847748908
10franx,f,东方路1600弄,121.52539438421518,31.210026447757443
10frb1g,f,东方路1881弄,121.52196395657398,31.19924518782967
10frary,f,东方路3344弄,121.51361575227193,31.19331563584891
10frav5,f,东海3村,121.6716433043237,31.30067920826649
10frarw,f,东建新村,121.5334595709107,31.201795360024143
10frand,f,东靖路2250弄,121.61118088261566,31.289066471541602
10fraqy,f,东陆路1182弄,121.59596702012348,31.270719738004832
10fraxj,f,东陆新村,121.59674169661335,31.274799033147115
10frb1i,f,东三街102弄,121.51003080535598,31.20165033978501
10frb1m,f,东三里桥路190弄,121.51125587614241,31.200360598195616
10frb1h,f,东三里桥路245弄,121.51581452941787,31.199597262499744
