SH_ID_36,区36,地址,lng,lat
10fr33a,d,宝安公路2195号,121.34160332315916,31.347874202281343
10fr33b,d,宝绿路99弄,121.38440399275886,31.356427232326183
10fr33c,d,场北路399弄,121.43054784537266,31.334589850082157
10fr33i,d,场北路550弄,121.42810251417424,31.330769546731933
10fr33d,d,大沙宅,121.34393111984303,31.33459304475981
10fr33e,d,丹霞山路257弄,121.36290725797858,31.362063835631577
10fr33f,d,富联二路55弄,121.41005861725621,31.37230242394109
10fr33g,d,共和新路4719弄,121.4492759026255,31.319523942367244
10fr33h,d,顾北东路155弄,121.4118624393752,31.36068773539021
10fr33n,d,顾北东路500弄,121.40961259859158,31.356212580039603
10fr33j,d,顾陈路231弄,121.39356011742782,31.341467003111717
10fr34c,d,顾陈路321号,121.39199785904587,31.340485712073946
10fr33s,d,顾陈路388号,121.38879117658117,31.33669184602543
10fr345,d,顾陈路455弄,121.38998362345139,31.33803871939098
10fr33k,d,涵青路100弄,121.4024014070727,31.332972426645057
10fr33l,d,呼兰西路123号,121.432250250708,31.339018872518302
10fr33m,d,沪太路3717弄,121.40074716474295,31.344380662273142
10fr33u,d,沪太路4332号,121.39571588522662,31.340064736757547
10fr33r,d,沪太路4361号,121.39730419857909,31.345099673043688
10fr34h,d,沪太路5018号,121.38067688631772,31.350523964958096
10fr33o,d,佳龙路516号,121.37970643535057,31.337991572636017
10fr33p,d,锦秋路699弄,121.39084788582586,31.325471466239488
10fr33q,d,菊联路68弄,121.36793487616288,31.350075176170506
10fr34m,d,菊泉街1346弄,121.36975656596974,31.36318683030874
10fr33t,d,菊盛路1158弄,121.36708062832628,31.365943401237487
10fr34a,d,菊盛路851弄,121.36860085698362,31.35926086776136
10fr34f,d,菊太路1078弄,121.35508254740085,31.34535987220624
10fr341,d,菊太路1399弄,121.35259562124041,31.345998538598298
10fr346,d,菊太路777弄,121.3644723351977,31.3522054282843
10fr33v,d,老安村,121.37347772121457,31.36580546997376
10fr33w,d,罗店路840弄,121.3484834885741,31.39721101391157
10fr33x,d,南蕰藻路408号,121.429680816943,31.340428635962336
10fr33y,d,祁华路300弄,121.37094150905078,31.322488210013454
10fr33z,d,羌家村,121.38584772798193,31.35740296000964
10fr340,d,沙浦路311弄,121.38698973787633,31.355325170071072
10fr342,d,上大路218弄,121.40848447904918,31.314019064132705
10fr343,d,水产西路738号,121.41706926349714,31.356238635788646
10fr348,d,水产西路999弄,121.40999627258404,31.354467458848497
10fr34d,d,泗塘八村,121.45719937905037,31.329777968286006
10fr344,d,泗塘四村,121.46046266251878,31.336654768129947
10fr347,d,泰和路1700号,121.44848928499141,31.354955251103316
10fr349,d,铁城路1555号,121.45150635662145,31.3562404939731
10fr34b,d,通河四村,121.44531210738128,31.330804713431284
10fr34e,d,通河一村,121.44729536869993,31.33399716287607
10fr34g,d,通南路328弄,121.47124135149465,31.334159248415062
10fr34i,d,五星村,121.34698672007443,31.304655008369423
10fr34j,d,新沪路475弄,121.418646014132,31.270928362408124
10fr34k,d,长临路1318弄,121.43200544970418,31.330843908822715
10fr34l,d,朱家弄村,121.38779475804792,31.34053102076795
10fr34n,d,竹韵路58弄,121.44520854069081,31.36411682395092
10fr34o,d,走马塘路1228弄,121.37205919690402,31.304668670872537
10fr3d0,u,凤西路1933号,121.68557236430381,31.408125196141835
10fr3cx,u,红北村,121.54391436747906,31.688515410190345
10fr3d2,u,江南大道,121.73788145603085,31.368387442026812
10fr3cr,u,米行村,121.69965722104808,31.533120870184472
10fr3cp,u,南海村,121.69077982512945,31.520116918429547
10fr3d1,u,潘圆公路161弄,121.77773259397574,31.340985685103245
10fr3cq,u,四滧村,121.65699265023049,31.526447368292256
10fr3cu,u,五滧村,121.6761577341557,31.53530362673474
10fr3cy,u,先进村,121.68900377751129,31.391875447372772
10fr3cs,u,小漾村,121.66456747198478,31.54756706568376
10fr3cw,u,新开河路674号,121.52349986766549,31.582063616148638
10fr3cv,u,瀛南村,121.67231702380406,31.518806815561884
10fr3ct,u,永和村,121.63104530543134,31.54004137122822
10fr3cz,u,渔傲路132弄,121.76959803740066,31.3578198022
10fr3c9,k,安中路108号,121.40004830253037,30.95917660069378
10fr3cd,k,蔡家桥村,121.64452609311755,30.98498796391043
10fr3ci,k,德政路298弄,121.48493510163081,30.921301607028692
10fr3cg,k,汇中路116号,121.47376641956413,30.985168241145537
10fr3cj,k,金海公路2898弄,121.50151288432832,30.90062958409318
10fr3cm,k,梁典村,121.59823800748912,30.963908238321405
10fr3cf,k,陆家桥村,121.62515280972308,30.956535998878753
10fr3ca,k,南奉公路3111弄,121.5738976428126,30.92314503780925
10fr3ce,k,南奉公路999号,121.61962975169719,30.914061718647257
10fr3ch,k,南明路191号,121.57754139117446,30.927413944226497
10fr3cb,k,南桥新城17单元19-02区域地块,121.50300540356334,30.918076413455218
10fr3co,k,农民街118弄,121.5165458641525,30.95300454093509
10fr3cl,k,申隆二村,121.56126185074865,30.88832547422686
10fr3cc,k,西闸路75号,121.43417708755526,30.994422785141346
10fr3cn,k,姚家村,121.57945619778852,30.917080027415523
10fr3ck,k,朱店村,121.55438054816722,30.919692158749076
10fr32h,9,车站北路491弄,121.47400166152939,31.29609417338946
10fr32t,9,飞虹路187弄,121.5021164159174,31.261932175777645
10fr32c,9,广联新苑,121.47147011796682,31.267481129206978
10fr32s,9,广灵二村,121.4786769885019,31.286006783136575
10fr32j,9,广灵二路160号,121.47707041346852,31.283090424360193
10fr32k,9,广灵二路186号,121.47668387140385,31.28302725464967
10fr32o,9,广灵四路148号,121.47916308822269,31.286185948396735
10fr32l,9,广中路366弄,121.47351235396034,31.276691619822813
10fr32n,9,花园路118弄,121.47439335237421,31.270815093903533
10fr32f,9,奎照路786弄,121.46948243859158,31.29994709201173
10fr32e,9,水电路1013弄,121.47880597468041,31.288564563229656
10fr32u,9,水电路120号,121.47245801925743,31.273374045321674
10fr32d,9,水电路818弄,121.47647830541314,31.28661137220537
10fr32i,9,汶水东路510弄,121.47938135297447,31.288951987081052
10fr32v,9,西江湾路168弄,121.47865102609232,31.2676086046582
10fr32r,9,祥德路139弄,121.48675800699617,31.271524199808688
10fr32m,9,新市路228号,121.48018994413475,31.286207492686035
