SH_ID_36,区36,地址,lng,lat
10gbvbl,f,八灶村顾家宅,121.71557647959638,31.152852828556924
10gbvbm,f,八灶村乔家宅,121.55679268981345,31.16497519732888
10gbvbn,f,白杨路1065弄,121.55988162692286,31.193484889159773
10gbvbo,f,白杨路1155弄,121.56037098281129,31.190950733647362
10gbvbp,f,白杨路360弄,121.5551197338192,31.20575672328529
10gbvbq,f,百曲村,121.53926264953373,31.117051937356354
10gbvbr,f,板泉路1201弄,121.50522934076969,31.162764448320704
10gbvbs,f,板泉路2000弄,121.531190209071,31.165617628815955
10gbvbt,f,板泉路2101弄,121.53167225888306,31.16806847986002
10gbvbu,f,板泉路50号,121.49451421144823,31.157678447495893
10gbvbv,f,板泉路95弄,121.48864707751882,31.15635234669309
10gbvbw,f,北艾路155弄,121.5430763470767,31.185666710544602
10gbvbx,f,北艾路1660弄,121.5232890200581,31.18137795961417
10gbvby,f,北艾路1765弄,121.52344804921732,31.17785849966684
10gbvbz,f,北艾路73弄,121.54500002543588,31.185270972673745
10gbvc0,f,北艾路862弄,121.53730032089192,31.18422331763316
10gbvc1,f,北蔡村丁家队丁家宅,121.60962875711208,31.180925661529603
10gbvc2,f,北蔡村吴家宅,121.63150250816034,31.179942569950583
10gbvc3,f,北蔡村周家宅,121.55623787624029,31.182696548920795
10gbvc4,f,北蔡大街31弄,121.55445661845384,31.187514047721496
10gbvc5,f,北新园路350弄,121.6248357142677,31.321986200744544
10gbvc6,f,北张家浜路172号,121.52590366043071,31.21647094960711
10gbvc7,f,北张家浜路58号,121.52058829825356,31.215651823801185
10gbvc8,f,博华路1018弄,121.5510485597503,31.170883142188565
10gbvc9,f,博华路237弄,121.54642408831594,31.183573056814378
10gbvca,f,博华路999弄,121.54971993131856,31.170081009506
10gbvcb,f,博山东路128弄,121.56321201121281,31.24835885241564
10gbvcc,f,博山东路20弄,121.55987494389811,31.245520855563527
10gbvcd,f,博山路12弄,121.55699000139062,31.24621740002875
10gbvce,f,博山路199弄,121.55353638119253,31.243108654265928
10gbvcf,f,博山路51弄,121.5571897699794,31.244496429368276
10gbvcg,f,博兴路462弄,121.58160898767355,31.265382193122324
10gbvch,f,博兴路465弄,121.58548160767903,31.26618750530724
10gbvci,f,彩云路567弄,121.80719861246573,30.897495887078748
10gbvcj,f,蔡路村丁家宅,121.60958077207626,31.181081096559605
10gbvck,f,蔡路村东蔡家宅,121.72885521995963,31.2132150989503
10gbvcl,f,蔡路村西蔡家宅,121.7335900438523,31.21430571808483
10gbvcm,f,蔡路村徐家宅,121.73026715213963,31.213912975331734
10gbvcn,f,蔡路村张家宅,121.68657441891169,31.217735062866833
10gbvco,f,蔡路村赵家宅,121.7157729002041,31.217430426375522
10gbvcp,f,仓房村范家宅,121.51877516906343,31.36241580511712
10gbvcq,f,草高支路1050弄,121.56412912282262,31.350966035856192
10gbvcr,f,草高支路1118弄,121.56307595908395,31.351744254008423
10gbvcs,f,柴场村,121.72597235693901,31.180911377094905
10gbvct,f,长岛路1398弄,121.59880650556372,31.26381101198899
10gbvcu,f,长丰村陆家宅,121.67447182622465,31.182723308429782
10gbvcv,f,长丰村杨家宅,121.67434837208303,31.182878855621063
10gbvcw,f,长路村,121.78044457672462,31.072855959210095
10gbvcx,f,长桥村西乔家宅,121.72891334117998,31.136442905870098
10gbvcy,f,长清路595弄,121.49135963833554,31.15983966725668
10gbvcz,f,长清路773弄,121.49202633114896,31.15595128929432
10gbvd0,f,长元村曹家宅,121.64546732010889,31.166673792293217
10gbvd1,f,昌里东路190弄,121.50540098155818,31.175948700785508
10gbvd2,f,昌里东路395弄,121.51110944619357,31.178834966136577
10gbvd3,f,昌里东路675弄,121.51572948215016,31.18055477149841
10gbvd4,f,昌里东路80弄,121.50621449706689,31.174359137299643
10gbvd5,f,昌里路167弄,121.49769182362859,31.17510504445656
10gbvd6,f,昌里路340弄,121.49189917921562,31.171804595470686
10gbvd7,f,昌邑路555弄,121.51994695800987,31.242043331743222
10gbvd8,f,昌邑路55弄,121.51273414329623,31.240339164074783
10gbvd9,f,朝阳村杨家宅,121.7337050855846,31.24946269911215
10gbvda,f,潮乐路18弄,121.85287433798203,30.874293018032326
10gbvdb,f,陈春东路99弄,121.56041754378847,31.175900284141743
10gbvdc,f,陈春路620弄,121.54557050303802,31.172728193705503
10gbvdd,f,陈邵路103号工地生活区,121.48368137281494,31.148065724008504
10gbvde,f,陈行村张家宅,121.34234598972701,31.48311981163849
10gbvdf,f,成山路1488弄,121.52870277597334,31.1753100872482
10gbvdg,f,成山路1728弄,121.53159772568515,31.17690034975309
10gbvdh,f,成山路2008弄,121.53830003056174,31.179192780957376
10gbvdi,f,成山路2399弄,121.54470514181828,31.18113984863491
10gbvdj,f,成山路24弄,121.48558547492564,31.167980449059833
10gbvdk,f,成山路608弄,121.50850389656473,31.17143424117292
10gbvdl,f,成山路648弄,121.5110126547469,31.170958084022256
10gbvdm,f,成山路668弄,121.51179593443568,31.170532555983563
10gbvdn,f,诚礼路298弄,121.66707129027748,31.224895769788215
10gbvdo,f,城丰路130弄,121.68817165271513,31.190740452624013
10gbvdp,f,城丰路212弄,121.68731342554045,31.190554849853825
10gbvdq,f,城丰路245号,121.68633939237773,31.189269218418517
10gbvdr,f,城丰路70弄,121.6893285618078,31.191310397759366
10gbvds,f,城南村北沈家宅,121.69953582326193,31.18779114131133
10gbvdt,f,城南村朱家宅,121.69952012920166,31.187705957524553
10gbvdu,f,城南路293弄,121.7064376633629,31.19215204375147
10gbvdv,f,储店村胡家宅,121.7340453331447,31.140576481934083
10gbvdw,f,川环南路806弄,121.69822446036545,31.186785683021387
10gbvdx,f,川环南路921弄,121.69529100919993,31.18579681157834
10gbvdy,f,川南奉公路3424弄,121.75748574667297,31.14930443417347
10gbvdz,f,川沙路1258号,121.67818460795405,31.261081916566095
10gbve0,f,川沙路1666弄,121.67935260312498,31.25388646981298
10gbve1,f,川沙路4586弄,121.69625547825541,31.19906516610659
10gbve2,f,川沙路4650弄,121.69558656228489,31.198151505714176
10gbve3,f,川沙新镇太平村高家宅,121.71834482211474,31.19530185066898
10gbve4,f,川周公路2788号生活区,121.6235369257213,31.144906319898997
10gbve5,f,川周公路2880号,121.61457203833974,31.14403526284449
10gbve6,f,川周公路4020号,121.5870923658657,31.12673713417652
10gbve7,f,川周公路4058弄,121.585656159213,31.12566091446675
10gbve8,f,川周公路凌空路交界口工地生活区,121.72505822750199,31.184131579018064
10gbve9,f,川周路8828弄,121.7099175612693,31.1873789183463
10gbvea,f,创新西路199弄,121.65502172422852,31.200693347947595
10gbveb,f,创新西路300弄,121.65297436316548,31.203535283978503
10gbvec,f,创新西路333弄,121.65167146325109,31.201197871139488
10gbved,f,创新西路75弄,121.65574149292749,31.20245134622639
10gbvee,f,创新中路199弄,121.66146304444345,31.207234589437025
10gbvef,f,创新中路399弄,121.66557761645723,31.211291664064053
10gbveg,f,创业路87弄,121.6125254263798,31.142241213285864
10gbveh,f,春晖路148弄,121.58627865224773,31.341780412069316
10gbvei,f,春晖路368弄,121.58239493397421,31.33944185167732
10gbvej,f,春晖路446弄,121.58233918894702,31.337039357773715
10gbvek,f,春雷村戴何家宅,121.73997934666379,31.22001697631326
10gbvel,f,大桥村,121.71463360713803,30.959092431648994
10gbvem,f,大同路1010弄,121.57255732464957,31.33575588155512
10gbven,f,大团镇镇南村,121.75209604780473,30.960733153749718
10gbveo,f,大星村张家宅,121.6864501128252,31.217548784792573
10gbvep,f,大星村周家宅,121.72177333644045,31.222067330390217
10gbveq,f,大众村陆家木行,121.63902033123114,31.223800453999406
10gbver,f,大众村王家宅,121.68034796480343,31.16638477660771
10gbves,f,大众村西沟圈,121.65134861635794,31.228651336792574
10gbvet,f,大众村小包新村,121.64701840888097,31.232182232756987
10gbveu,f,大众村中心新村,121.64836953679009,31.2284652194345
10gbvev,f,大众村朱家宅,121.60306198064706,31.20093531796984
10gbvew,f,荡沟村,121.54439389109994,31.221575961351192
10gbvex,f,德平路1189弄,121.57151524632584,31.240145796794945
10gbvey,f,德平路12弄,121.5563413137091,31.254422570768185
10gbvez,f,德平路24弄,121.55663156860334,31.253435790177477
10gbvf0,f,德州路223弄,121.49554050687502,31.168330791045634
10gbvf1,f,德州路254号,121.49280596994144,31.16787009511945
10gbvf2,f,德州路255弄,121.49237598442221,31.1687853768896
10gbvf3,f,德州路300弄,121.49063772735857,31.167639209997525
10gbvf4,f,德州路380弄,121.4859704769361,31.164507627152922
10gbvf5,f,德州路382弄,121.48546264450356,31.16656856699061
10gbvf6,f,德州路400号,121.4840730406892,31.1668003225086
10gbvf7,f,德州路420弄,121.48360394085827,31.165168749337482
10gbvf8,f,德州路421弄,121.48233944991392,31.168261315892394
10gbvf9,f,邓二村储家宅,121.76002923350418,31.14322762514605
10gbvfa,f,丁香路1089弄,121.5546811653846,31.22884279390508
10gbvfb,f,丁香路1399弄,121.5640504402327,31.22963582975715
10gbvfc,f,丁香路1599弄,121.56549892733143,31.228611493660075
10gbvfd,f,丁香路999弄,121.55420741401146,31.227059351606428
10gbvfe,f,东波路195弄,121.57998775173165,31.28509124754288
10gbvff,f,东波路248弄,121.58047106520036,31.283216842375616
10gbvfg,f,东波路325弄,121.58299917523593,31.28485109754931
10gbvfh,f,东波路49弄,121.57668162912631,31.285728300540733
10gbvfi,f,东波路585弄,121.58653026801443,31.28502344043125
10gbvfj,f,东昌路490弄,121.51195085490919,31.231112587821432
10gbvfk,f,东昌新村,121.51165619993847,31.232437112860875
10gbvfl,f,东大公路老芦公路交界口工地生活区,121.54850422142509,31.20476488916305
10gbvfm,f,东方路1523弄,121.52745245049346,31.209112502595065
10gbvfn,f,东方路1800弄,121.52256593882713,31.20257502350396
10gbvfo,f,东方路1881弄,121.52168164613381,31.199132125086244
10gbvfp,f,东方路3344弄,121.51388159895737,31.193144868727277
10gbvfq,f,东方路402弄,121.52193330527938,31.233536283451905
10gbvfr,f,东风村曹家宅,121.69876702092057,31.227646901867185
10gbvfs,f,东风村唐家宅,121.58283151751922,31.161526828309036
10gbvft,f,东风村奚家宅,121.55027475039554,31.156140618351376
10gbvfu,f,东沟三村,121.57491431919449,31.29360881532481
10gbvfv,f,东建路228弄,121.53227029840704,31.20097511897143
10gbvfw,f,东靖路2250弄,121.61106998254935,31.289133575788366
10gbvfx,f,东靖路247弄,121.57663359342385,31.29212775848558
10gbvfy,f,东靖路626弄,121.58548041096581,31.291010662643558
10gbvfz,f,东陆路1268弄,121.59621785131904,31.268591234754833
10gbvg0,f,东明路355弄,121.51093473333057,31.184540568745767
10gbvg1,f,东明路511弄,121.51070267488116,31.180445548136056
10gbvg2,f,东三街102弄,121.50988823157648,31.201405741581418
10gbvg3,f,东三里桥路160弄,121.5106295579358,31.199451350798117
10gbvg4,f,东三里桥路170弄,121.51090734519671,31.200763475900086
10gbvg5,f,东三里桥路211弄,121.51372670318251,31.20033087572629
10gbvg6,f,东三里桥路245弄,121.5160264925912,31.199408413182706
10gbvg7,f,东书房路390弄,121.53530986621372,31.165172892660816
10gbvg8,f,东亭路836弄,121.75313376453987,31.17156953350567
10gbvg9,f,东绣路1389弄,121.53214712697499,31.19943062678672
10gbvga,f,东绣路66弄,121.54023483878653,31.215932599377233
10gbvgb,f,东绣路999弄,121.53659080359859,31.20256263169233
10gbvgc,f,东义路21弄,121.58535197935504,31.34754326149922
10gbvgd,f,东园四村,121.51331516826427,31.230149310504277
10gbvge,f,杜鹃路55弄,121.54715554666738,31.202934924225556
10gbvgf,f,渡桥路78弄,121.54719259096407,31.11802103534384
10gbvgg,f,对面村曹家宅,121.66776550249334,31.195800436532036
10gbvgh,f,峨山路187弄,121.52772389322627,31.21487019459708
10gbvgi,f,峨山路280弄,121.52625619882326,31.214117140118624
10gbvgj,f,峨山路380弄,121.52561079836835,31.214391168530394
10gbvgk,f,峨山路485弄,121.52526810593294,31.21533322376089
10gbvgl,f,峨山路605弄,121.52197081965376,31.214899208307358
10gbvgm,f,繁荣东路150弄,121.58770320716755,31.105688714084867
10gbvgn,f,繁荣东路159弄,121.58582770925314,31.10778106985801
10gbvgo,f,繁荣路266弄,121.57190451329811,31.10563704148276
10gbvgp,f,芳草路352弄,121.55782843331265,31.192917485565754
10gbvgq,f,芳甸路333弄,121.56077749763695,31.225957714779526
10gbvgr,f,芳华路268弄,121.55629341064147,31.194545361265263
10gbvgs,f,芳华路455弄,121.5593849306254,31.196392295471494
10gbvgt,f,芳华路478弄,121.56000713294534,31.194869944774528
10gbvgu,f,芳华路503弄,121.56117280777525,31.196285738502866
10gbvgv,f,芳华路573弄,121.56199535775639,31.196799028544202
10gbvgw,f,芳华路580弄,121.5623057529206,31.196176595732126
10gbvgx,f,芳华路630弄,121.56417665204003,31.19625916892572
10gbvgy,f,芳华路63号工地生活区,121.5516743356537,31.19444000739818
10gbvgz,f,芳华路713弄,121.56367222791265,31.197197549522073
10gbvh0,f,芳华路739弄,121.5690716908246,31.197084802575894
10gbvh1,f,芳华路788弄,121.56583272720766,31.195541716456333
10gbvh2,f,芳华路916弄,121.56786089646928,31.196361874845376
10gbvh3,f,芳华路933弄,121.5688302207264,31.197700359987806
10gbvh4,f,芳芯路210弄,121.55729138165405,31.19077432584056
10gbvh5,f,芳芯路251弄,121.55650628816781,31.192333657765783
10gbvh6,f,芳芯路312弄,121.55728666511176,31.191195166942126
10gbvh7,f,芳芯路363弄,121.55862116249233,31.192363509361005
10gbvh8,f,飞桥村,121.61273772492102,31.04335211058098
10gbvh9,f,丰乐村,121.68729552665923,31.073474745465393
10gbvha,f,福山路100弄,121.52718443602127,31.232700465039713
10gbvhb,f,福山路102弄,121.52670677410732,31.23096952387755
10gbvhc,f,福善村,121.6117786945407,31.026212195805453
10gbvhd,f,高东二路118弄,121.62726592591284,31.323015782463276
10gbvhe,f,高东新路500弄,121.62104127063822,31.336288895869057
10gbvhf,f,高青路2878弄,121.52922046467468,31.160532823475886
10gbvhg,f,高青路4567弄,121.56197583097678,31.171205745380373
10gbvhh,f,高青西路667弄,121.48295743554763,31.150156457010404
10gbvhi,f,高斯路1296弄,121.61751096539307,31.199940790708332
10gbvhj,f,龚华路35弄,121.68579228456457,31.270407297795504
10gbvhk,f,龚华路479弄,121.68828073752016,31.259260017266797
10gbvhl,f,拱北路278弄,121.77717178298937,31.057866483934433
10gbvhm,f,拱极路2289弄,121.77419519194096,31.05323072044656
10gbvhn,f,拱鸣路95弄,121.74384419249115,31.061239355479298
10gbvho,f,拱秀路1026弄,121.74470803562829,31.068030758416572
10gbvhp,f,共一村包家宅,121.70902415864914,31.25054003476736
10gbvhq,f,顾东村船板桥,121.66174611216039,31.29552966992048
10gbvhr,f,顾东村水洞港,121.66677216198619,31.293294753504373
10gbvhs,f,顾东村田度宅,121.65979110841042,31.297585881361798
10gbvht,f,顾东村新屋宅,121.66152005494546,31.29329626726282
10gbvhu,f,顾家圩村杨家宅,121.54666718582378,31.364601166705263
10gbvhv,f,顾唐路138弄,121.65642922541787,31.263386953034576
10gbvhw,f,顾唐路德淳路交界口工地生活区,121.66820690390664,31.22777011367117
10gbvhx,f,崮山路157号,121.55231445498016,31.246981861861812
10gbvhy,f,崮山路322弄,121.55502056907677,31.244452092796646
10gbvhz,f,崮山路717号,121.56074374561439,31.239006915845472
10gbvi0,f,崮山路95号,121.55080026104035,31.24728759024931
10gbvi1,f,崮山路968号,121.56165101460726,31.235275543959396
10gbvi2,f,关岳西路26号,121.57712373729035,31.117550914248334
10gbvi3,f,观海路1588弄,121.78355334777696,31.065441612422937
10gbvi4,f,光明村沙桥宅,121.65113994398774,31.287349301988492
10gbvi5,f,广益路15弄,121.76455627069214,31.109340989218232
10gbvi6,f,海基三路海洋四路交界口工地生活区,121.54874005043597,31.204868491451315
10gbvi7,f,海鸣路98弄,121.6725516829572,31.282845787001175
10gbvi8,f,海鹏路301弄,121.6742804406869,31.289550017261853
10gbvi9,f,海松路421弄,121.68079025040026,31.279193255882074
10gbvia,f,海松路52弄,121.67606156143556,31.27464773826511
10gbvib,f,海旺路同望路交界口工地生活区 ,121.8928167934754,30.86610127420029
10gbvic,f,海霞路685弄,121.74654107287586,31.170424450917913
10gbvid,f,海阳路1000弄,121.5052784788226,31.157909639467185
10gbvie,f,海阳路1125弄,121.50703302336468,31.15878055677715
10gbvif,f,海阳路450弄,121.49274491998432,31.15390161093351
10gbvig,f,海阳路815弄,121.5011949469467,31.15793325429025
10gbvih,f,海阳路云台路交界口工地生活区,121.54840192593309,31.20470368110493
10gbvii,f,航昌路489弄,121.60968769400246,31.075392051590068
10gbvij,f,航三路航吉路交界口工地生活区,121.60760554071004,31.042528888899255
10gbvik,f,航亭环路399弄,121.76159477502465,31.099669684765168
10gbvil,f,航头路988弄,121.60068818400522,31.03721033595854
10gbvim,f,航头镇果园村,121.6357378679833,31.01957386212675
10gbvin,f,航头镇牌楼村,121.55862279910754,31.052726223147506
10gbvio,f,航绣路50弄,121.59673810336858,31.070972809710117
10gbvip,f,航业路11号,121.60065462218178,31.027484306322666
10gbviq,f,和炯路601弄,121.50934195157059,31.12534636300992
10gbvir,f,和炯路77弄,121.5018936106719,31.12071095642369
10gbvis,f,和龙路295弄,121.57083439170403,31.342154408447527
10gbvit,f,和龙路55弄,121.57083473606083,31.337630886738435
10gbviu,f,和平村杨家宅,121.84167317384114,30.985624458948063
10gbviv,f,和融路55弄,121.49976949987202,31.125092694805257
10gbviw,f,菏泽路58弄,121.58957090901563,31.272999689262146
10gbvix,f,鹤驰路88弄,121.5942991704199,31.080588987550943
10gbviy,f,鹤驰路99弄,121.5948707171023,31.078989930774966
10gbviz,f,鹤东村,121.602073857601,31.05468795533506
10gbvj0,f,鹤洁路138弄,121.59772821150013,31.06940985436064
10gbvj1,f,鹤鸣村,121.58823984641946,31.0457928659245
10gbvj2,f,鹤沙路226弄,121.59881403940068,31.082682918571752
10gbvj3,f,鹤沙路688弄,121.58926265265782,31.08171197266047
10gbvj4,f,鹤永路750弄,121.6033206463265,31.072151658362742
10gbvj5,f,鹤韵路549弄,121.59600264357556,31.07519110602079
10gbvj6,f,鹤韵路550弄,121.59553422784909,31.07553790540992
10gbvj7,f,恒庆路曹卫家路交界口工地生活区,121.54858467248754,31.204919974461443
10gbvj8,f,横桥路69弄,121.57958970449343,31.10820002343777
10gbvj9,f,红枫路108弄,121.58774356098768,31.24372453971105
10gbvja,f,红旗村东桥队毛家塘,121.50267408050941,31.129120152760603
10gbvjb,f,红旗村姜胡宅队江湖宅,121.4937121335329,31.121334939725426
10gbvjc,f,红旗村李家队李家油车,121.49173549647112,31.12466289171838
10gbvjd,f,虹二村盛家宅,121.69755433571524,31.161734471133897
10gbvje,f,虹三村顾家宅,121.68100112551129,31.25588387672357
10gbvjf,f,虹三村赵家宅,121.67336503853079,31.253753284621176
10gbvjg,f,虹四村吴张家宅,121.65356889767146,31.24064821919114
10gbvjh,f,虹一村奚家宅,121.55040571455969,31.156230444929598
10gbvji,f,洪山路121弄,121.49903113160863,31.178667956562382
10gbvjj,f,洪山路1889弄,121.51113652319317,31.151417950465593
10gbvjk,f,洪山路237弄,121.50191913279049,31.172940884100942
10gbvjl,f,胡桥村,121.69050034892594,31.039672959338482
10gbvjm,f,胡巷村陈家宅,121.56534861267357,31.176764111966612
10gbvjn,f,胡巷村东朱家宅,121.51598990079043,31.160491526336855
10gbvjo,f,胡巷村金家宅,121.58663041351981,31.12488359615397
10gbvjp,f,沪东路67号,121.58058812617212,31.270932307007065
10gbvjq,f,沪二小区,121.58264981659751,31.268793102042864
10gbvjr,f,沪南公路3150弄,121.56506782235908,31.122030334775257
10gbvjs,f,沪南公路3219号,121.56688847788051,31.12374824650582
10gbvjt,f,沪南路1101号,121.55619955808888,31.180787888925163
10gbvju,f,沪南路1168弄,121.55501494718582,31.178669152432743
10gbvjv,f,沪南路2518弄,121.56507447786683,31.150265377615266
10gbvjw,f,沪南路2688弄,121.56357608974454,31.13759316960148
10gbvjx,f,沪南路3150弄,121.56537629167835,31.12213588637503
10gbvjy,f,沪南路3468弄,121.56759446582778,31.140229513699104
10gbvjz,f,沪南路4851弄,121.58922276372122,31.070021293884594
10gbvk0,f,沪南路5261号,121.55821170007532,31.173765827394668
10gbvk1,f,沪一小区,121.58401738426677,31.26959081279015
10gbvk2,f,花木路1983弄,121.5690697126264,31.217920636990087
10gbvk3,f,花墙村,121.54917993424587,31.148541225833885
10gbvk4,f,花山路618弄,121.575462673975,31.345654785367877
10gbvk5,f,华春路100弄,121.5274320134433,31.178880346672983
10gbvk6,f,华东路齐友路交界口工地生活区,121.68075990178941,31.204130293827994
10gbvk7,f,华丰路50弄,121.50804520878299,31.19107631556454
10gbvk8,f,华鹏路300弄,121.52562117229785,31.174885050466216
10gbvk9,f,华夏东路2026弄,121.69023845089743,31.199086241819913
10gbvka,f,华夏东路2170弄,121.69401969878103,31.1989827443628
10gbvkb,f,华夏东路川沙路交界口工地生活区,121.54857427799328,31.204636831885832
10gbvkc,f,华夏二路1455弄,121.69275057973518,31.173202313178113
10gbvkd,f,华夏三路299弄,121.67959297979874,31.192538025254247
10gbvke,f,华星村东宋家宅,121.71495406042897,31.200441735325324
10gbvkf,f,华绣路179弄,121.52736280524842,31.18652328131423
10gbvkg,f,环东中心村桥弄顾家宅,121.5686021017436,31.343043214538728
10gbvkh,f,环东中心村桥弄金家宅,121.58676680450415,31.125214733993253
10gbvki,f,环林东路270弄,121.52423628157872,31.148031043731805
10gbvkj,f,环林东路271弄,121.52659025327752,31.149234186696283
10gbvkk,f,环林东路742弄,121.52946571747061,31.14260477285746
10gbvkl,f,环林东路875弄,121.53027049264443,31.14058758062634
10gbvkm,f,环林东路879弄,121.52959745251482,31.139655697283604
10gbvkn,f,环林东路906弄,121.52853980484441,31.141307438997597
10gbvko,f,环林西路608弄,121.52151199888293,31.140208878412636
10gbvkp,f,环林西路848弄,121.52628157336369,31.139409715538683
10gbvkq,f,环桥路1481弄,121.60109596196837,31.140872573791096
10gbvkr,f,环桥路1488弄,121.60335893532702,31.141999153814588
10gbvks,f,环庆中路323弄,121.72379971735445,31.2343012948606
10gbvkt,f,黄楼村高家宅,121.65926662759526,31.168100469862424
10gbvku,f,黄楼村汤顾家宅,121.6897581443815,31.158708848707825
10gbvkv,f,汇庆路889号生活区,121.71161535684823,31.239231327819358
10gbvkw,f,惠东村,121.77677687555828,31.040284851247097
10gbvkx,f,火箭村,121.60853847103674,31.139480741954593
10gbvky,f,藿香路238弄,121.5922233247916,31.198502842970527
10gbvkz,f,祝桥镇红旗村俞家宅,121.75404914009873,31.16781834716373
10gbvl0,f,季景北路185弄,121.58601968033766,31.342748548800405
10gbvl1,f,季景路259弄,121.58894939001786,31.336769842924934
10gbvl2,f,济阳路65弄,121.48221659541854,31.167327397799223
10gbvl3,f,济阳路95弄,121.48151803070827,31.165930021232768
10gbvl4,f,建中路171弄,121.61430692170447,31.202458575549652
10gbvl5,f,江东路25号,121.61567987286698,31.20615658629616
10gbvl6,f,江晖路296弄,121.7383863154947,31.17445618097933
10gbvl7,f,江绣路300弄,121.73334301610498,31.172789924329678
10gbvl8,f,蒋桥村,121.66087420529122,31.047135106207346
10gbvl9,f,界浜路55弄,121.58403160597608,31.344407686859444
10gbvla,f,界龙村吴陆家宅,121.67885702769824,31.17809663298881
10gbvlb,f,金港路2528弄,121.61487387301183,31.22727903804912
10gbvlc,f,金港路龙东大道交界口工地生活区,121.626375298747,31.293401303705796
10gbvld,f,金光村陆家湾队陆家湾,121.51670851858111,31.13620002761482
10gbvle,f,金海路3333弄,121.66537478284975,31.26863724743953
10gbvlf,f,金沪路1218弄,121.60212725324585,31.24074739807406
10gbvlg,f,金槐路金粤路交界口工地生活区,121.54844471917757,31.204705715249606
10gbvlh,f,金口路155弄,121.5780489206174,31.24856178578452
10gbvli,f,金口路25弄,121.57602641884824,31.252111160737094
10gbvlj,f,金口路53弄,121.57684247152997,31.250727723221875
10gbvlk,f,金桥路1480号,121.5884221142766,31.251193599135313
10gbvll,f,金桥路1506弄,121.58953060305157,31.24921874421148
10gbvlm,f,金桥路226弄,121.56990525870587,31.266078016961785
10gbvln,f,金桥路2552弄,121.60256995338588,31.23426081156154
10gbvlo,f,金台路161弄,121.58598687879508,31.25093444874359
10gbvlp,f,金晓路289弄,121.68041612628592,31.275361200730536
10gbvlq,f,金杨路220弄,121.57523650309754,31.246935242314045
10gbvlr,f,金杨路660弄,121.58181914637468,31.251261387504663
10gbvls,f,金银花路凌霄花路交界口工地生活区,121.62476503368707,31.09857422881285
10gbvlt,f,金园村,121.78122200904369,30.981396022327562
10gbvlu,f,金钻路1313弄,121.68387436131259,31.273751490614735
10gbvlv,f,锦安东路458弄,121.54275202575445,31.19944637466791
10gbvlw,f,锦安东路55弄,121.54090418295246,31.205885750138787
10gbvlx,f,锦绣路3088弄,121.53907003080485,31.181182716383024
10gbvly,f,锦绣路3336弄,121.53947554499902,31.17823886710108
10gbvlz,f,锦绣路3841弄,121.54662486359675,31.16752994875621
10gbvm0,f,京浦路160弄,121.56814733145484,31.153180587662384
10gbvm1,f,京浦路82弄,121.56531779874479,31.152729624254
10gbvm2,f,竞赛村小顾家宅,121.65353350797879,31.29820473442158
10gbvm3,f,居家桥路151弄,121.5620966352099,31.260989629057296
10gbvm4,f,巨峰路176弄,121.59735073246937,31.279175645646898
10gbvm5,f,巨峰路995弄,121.61421753277861,31.281022966147322
10gbvm6,f,巨峰路997弄,121.61217268480092,31.2828801550617
10gbvm7,f,巨野路197弄,121.54568442732212,31.2421689455982
10gbvm8,f,巨野路246弄,121.54571159034505,31.240659233819713
10gbvm9,f,巨野路482弄,121.54657772834743,31.23510581572231
10gbvma,f,巨野路61弄,121.54483365970609,31.244139530455044
10gbvmb,f,康达路508弄,121.59775162036404,31.122447152062136
10gbvmc,f,康达路688弄,121.59667140593172,31.12471705342747
10gbvmd,f,康桥路1558弄,121.572837980585,31.150668317640523
10gbvme,f,康桥路90弄,121.5820819817476,31.150594078661836
10gbvmf,f,康桥镇太平村,121.55330477364981,31.121838020264523
10gbvmg,f,康杉路151弄,121.56087876679226,31.151347865091576
10gbvmh,f,康杉路359弄,121.56149287188627,31.151658185863024
